minute,match_id,match_date,kick_off,home_score,away_score,match_week,player_id,player_name,X,Y,team_id,team_name,competition_id,competition_name,season_id,season_name,home_team_id,home_team_name,away_team_id,away_team_name,competition_stage_name,stadium_name,statsbomb_xg,end_location,technique_name,outcome_name,type_name,body_part_name,Goal,theta,distance,my_xg
81,18244,2017-06-03,20:45:00.000,1,4,7,6945,Alex Sandro Lobo Silva,111.0,48.0,224,Juventus,16,Champions League,2,2016/2017,224,Juventus,220,Real Madrid,Final,Principality Stadium,0.036131855000000004,"[120.0, 34.6, 1.3]",Normal,Off T,Open Play,Head,False,0.509070888422383,12.041594578792296,0.1325096201533336
89,18244,2017-06-03,20:45:00.000,1,4,7,5207,Cristiano Ronaldo dos Santos Aveiro,91.0,30.0,220,Real Madrid,16,Champions League,2,2016/2017,224,Juventus,220,Real Madrid,Final,Principality Stadium,0.059732640000000004,"[101.0, 34.0]",Normal,Blocked,Free Kick,Right Foot,False,0.24574163347729025,30.675723300355934,0.07156717688393086
89,18244,2017-06-03,20:45:00.000,1,4,7,5719,Marco Asensio Willemsen,113.0,40.0,220,Real Madrid,16,Champions League,2,2016/2017,224,Juventus,220,Real Madrid,Final,Principality Stadium,0.35252917,"[120.0, 43.2, 0.8]",Normal,Goal,Open Play,Left Foot,True,1.038292228493046,7.0,0.3764911453314585
92,18244,2017-06-03,20:45:00.000,1,4,7,3477,Álvaro Borja Morata Martín,109.0,23.0,220,Real Madrid,16,Champions League,2,2016/2017,224,Juventus,220,Real Madrid,Final,Principality Stadium,0.038698606,"[112.0, 27.0]",Normal,Blocked,Open Play,Right Foot,False,0.21974363648653036,20.248456731316587,0.06720844546177968
93,18244,2017-06-03,20:45:00.000,1,4,7,6399,Gareth Frank Bale,93.0,29.0,220,Real Madrid,16,Champions League,2,2016/2017,224,Juventus,220,Real Madrid,Final,Principality Stadium,0.010947417000000001,"[96.0, 30.0]",Normal,Blocked,Open Play,Left Foot,False,0.25342440825369406,29.154759474226502,0.07290438154290614
2,303421,2020-07-19,17:00:00.000,0,5,38,24841,Ricard Puig Martí,93.6,32.2,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.02926974,"[120.0, 43.3, 2.8]",Normal,Post,Open Play,Right Foot,False,0.2773735684417244,27.528167392690712,0.07722175066309858
8,303421,2020-07-19,17:00:00.000,0,5,38,6632,Manuel Alejandro García Sánchez,105.2,38.7,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.15080707000000002,"[120.0, 43.1, 5.3]",Normal,Off T,Open Play,Right Foot,False,0.5243277682869181,14.856984889270095,0.13713121669406633
9,303421,2020-07-19,17:00:00.000,0,5,38,30756,Anssumane Fati,101.4,28.0,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.026953794000000003,"[120.0, 45.4, 0.7000000000000001]",Normal,Off T,Open Play,Right Foot,False,0.3042058144613707,22.135040094836057,0.08233623681846729
11,303421,2020-07-19,17:00:00.000,0,5,38,8206,Arturo Erasmo Vidal Pardo,110.7,54.4,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.02908045,"[120.0, 41.7, 2.8]",Half Volley,Post,Open Play,Right Foot,False,0.2616325457941236,17.142053552593982,0.07435843300174048
12,303421,2020-07-19,17:00:00.000,0,5,38,26387,Edgar Antonio Méndez Ortega,91.7,50.5,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.020535411,"[100.3, 47.0]",Normal,Blocked,Open Play,Right Foot,False,0.2477262553469617,30.185095659944494,0.07191042061292797
13,303421,2020-07-19,17:00:00.000,0,5,38,6615,Víctor Laguardia Cisneros,90.3,44.8,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.008743297,"[91.6, 44.6]",Normal,Blocked,Open Play,Right Foot,False,0.26112593175417154,30.08537850850476,0.07426792053729386
15,303421,2020-07-19,17:00:00.000,0,5,38,5503,Lionel Andrés Messi Cuccittini,96.7,43.2,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.039079446000000004,"[120.0, 36.2, 1.9]",Normal,Post,Open Play,Left Foot,False,0.33402612129607306,23.51871595134394,0.08838051316036137
16,303421,2020-07-19,17:00:00.000,0,5,38,5246,Luis Alberto Suárez Díaz,106.6,29.9,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.16340601,"[118.2, 37.2, 1.2]",Half Volley,Saved,Open Play,Left Foot,False,0.3836576067528166,16.780047675736807,0.09933195072656119
20,303421,2020-07-19,17:00:00.000,0,5,38,5503,Lionel Andrés Messi Cuccittini,96.2,49.5,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.09650697600000001,"[120.0, 43.1, 4.6]",Normal,Off T,Free Kick,Left Foot,False,0.2888672701647021,25.625963396524234,0.07937592785561261
23,303421,2020-07-19,17:00:00.000,0,5,38,30756,Anssumane Fati,112.5,42.7,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.29056909999999997,"[120.0, 43.1, 0.4]",Volley,Goal,Open Play,Right Foot,True,0.9007476954895662,7.971198153351854,0.2969851789470795
26,303421,2020-07-19,17:00:00.000,0,5,38,5246,Luis Alberto Suárez Díaz,102.4,37.7,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.36566088,"[108.2, 37.5, 0.2]",Normal,Saved,Open Play,Right Foot,False,0.4400358117493645,17.74964788383138,0.11322187818117253
33,303421,2020-07-19,17:00:00.000,0,5,38,5503,Lionel Andrés Messi Cuccittini,114.0,35.4,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.5131843700000001,"[120.0, 36.8, 0.2]",Normal,Goal,Open Play,Left Foot,True,0.861964208642962,7.56042326857432,0.27639327951898796
37,303421,2020-07-19,17:00:00.000,0,5,38,3265,José Luis Sanmartín Mato,92.0,31.6,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.037986584000000004,"[94.6, 32.7]",Normal,Blocked,Open Play,Left Foot,False,0.26102986901157194,29.23285822494954,0.07425076924929198
40,303421,2020-07-19,17:00:00.000,0,5,38,8206,Arturo Erasmo Vidal Pardo,113.9,40.1,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.4705853,"[118.5, 37.7, 1.3]",Normal,Saved,Open Play,Head,False,1.1606240289628629,6.1008196170678515,0.4534474004063071
43,303421,2020-07-19,17:00:00.000,0,5,38,5246,Luis Alberto Suárez Díaz,110.1,41.3,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.1845647,"[120.0, 36.7, 0.6000000000000001]",Normal,Goal,Open Play,Head,True,0.7577808775159056,9.9849887330933,0.22565579680978737
44,303421,2020-07-19,17:00:00.000,0,5,38,5246,Luis Alberto Suárez Díaz,119.3,49.2,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.07803289000000001,"[120.0, 45.4, 0.2]",Normal,Off T,Open Play,Left Foot,False,0.08083030157048665,9.226592003551477,0.04782660115737294
56,303421,2020-07-19,17:00:00.000,0,5,38,6374,Nélson Cabral Semedo,109.3,48.5,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.25316557,"[120.0, 36.6, 1.3]",Normal,Goal,Open Play,Right Foot,True,0.46472469016151935,13.665284482951684,0.11982124215099607
74,303421,2020-07-19,17:00:00.000,0,5,38,5503,Lionel Andrés Messi Cuccittini,108.2,37.7,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.1440358,"[120.0, 42.1, 0.8]",Half Volley,Goal,Open Play,Left Foot,True,0.6334803736314445,12.02206305090769,0.17424498070495048
81,303421,2020-07-19,17:00:00.000,0,5,38,3265,José Luis Sanmartín Mato,102.7,43.8,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.13808852,"[120.0, 45.1, 0.6000000000000001]",Normal,Off T,Open Play,Head,False,0.43513491196769627,17.712425017484193,0.11195018076193566
84,303421,2020-07-19,17:00:00.000,0,5,38,3265,José Luis Sanmartín Mato,105.6,22.9,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.033484362000000004,"[120.0, 46.2, 1.2]",Normal,Off T,Open Play,Right Foot,False,0.2337757839855614,22.355536227073603,0.06952952292988218
89,303421,2020-07-19,17:00:00.000,0,5,38,4447,Martin Braithwaite Christensen,113.6,28.6,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.13252597,"[119.1, 43.8]",Half Volley,Wayward,Open Play,Left Foot,False,0.319192222122492,13.073637596323376,0.08532530498920009
89,303421,2020-07-19,17:00:00.000,0,5,38,5246,Luis Alberto Suárez Díaz,118.9,45.3,217,Barcelona,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.23842642,"[120.0, 44.7, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.5845243567049125,5.41294744108974,0.1567008387704571
93,303421,2020-07-19,17:00:00.000,0,5,38,24049,Luis Jesús Rioja González,99.1,36.5,206,Deportivo Alavés,11,La Liga,42,2019/2020,206,Deportivo Alavés,217,Barcelona,Regular Season,Estadio de Mendizorroza,0.056378353000000006,"[100.9, 36.8]",Normal,Blocked,Open Play,Left Foot,False,0.3684575142776513,21.19103584065678,0.09585554755006365
4,303493,2020-06-23,22:00:00.000,1,0,31,5203,Sergio Busquets i Burgos,98.3,36.4,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.038562648000000005,"[115.1, 36.4]",Half Volley,Blocked,Open Play,Left Foot,False,0.35531116629354303,21.996590644915866,0.09293699110139737
9,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,99.0,27.5,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.026493408000000003,"[116.4, 41.0, 2.3]",Normal,Saved,Open Play,Left Foot,False,0.28136452255689653,24.438698819699873,0.07796360471298963
11,303493,2020-06-23,22:00:00.000,1,0,31,6392,Íñigo Lekue Martínez,102.4,55.1,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.04209433,"[106.8, 51.2]",Normal,Blocked,Open Play,Left Foot,False,0.2635726741411842,23.189868477419182,0.07470599827612749
11,303493,2020-06-23,22:00:00.000,1,0,31,6789,Mikel Balenziaga Oruesagasti,93.4,27.6,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.026391609000000003,"[120.0, 49.4, 4.6]",Normal,Off T,Open Play,Left Foot,False,0.2466146853506112,29.348253781102542,0.0717179860183685
12,303493,2020-06-23,22:00:00.000,1,0,31,6393,Iñaki Williams Arthuer,102.4,54.9,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.13978401000000001,"[120.0, 44.5, 0.30000000000000004]",Normal,Off T,Open Play,Right Foot,False,0.2664964769307714,23.060138768012646,0.07523260614797038
14,303493,2020-06-23,22:00:00.000,1,0,31,5246,Luis Alberto Suárez Díaz,96.0,34.6,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.06813821,"[115.9, 40.1, 0.0]",Normal,Saved,Open Play,Right Foot,False,0.31503458784312544,24.599999999999998,0.08448633271983366
14,303493,2020-06-23,22:00:00.000,1,0,31,5246,Luis Alberto Suárez Díaz,107.8,54.3,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.08795256,"[120.0, 27.6, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.28164013810927696,18.797074240423694,0.0780150773250253
20,303493,2020-06-23,22:00:00.000,1,0,31,6877,Yeray Álvarez López,113.7,35.8,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.07901209000000001,"[120.0, 33.4, 4.5]",Normal,Off T,Open Play,Head,False,0.8839549495980834,7.571657678474376,0.2879606273069869
22,303493,2020-06-23,22:00:00.000,1,0,31,6393,Iñaki Williams Arthuer,108.2,39.5,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.3201621,"[108.8, 45.0]",Normal,Wayward,Open Play,Right Foot,False,0.6526752813776631,11.810588469674148,0.1815348230471746
24,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,102.9,40.5,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.047246084,"[104.9, 40.6]",Half Volley,Blocked,Open Play,Left Foot,False,0.4592136265824305,17.107308379753952,0.11831990850334441
27,303493,2020-06-23,22:00:00.000,1,0,31,6374,Nélson Cabral Semedo,100.3,54.5,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.027514765,"[120.0, 7.1, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.26430105621160654,24.46098935039219,0.07483686981121042
32,303493,2020-06-23,22:00:00.000,1,0,31,11746,Unai López Cabrera,90.4,35.2,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.015507869,"[90.8, 35.3]",Normal,Blocked,Open Play,Right Foot,False,0.26195496080530173,29.986663702386092,0.07441608899177386
43,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,96.3,31.0,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.03465779,"[120.0, 34.5, 4.2]",Normal,Off T,Open Play,Left Foot,False,0.29378720265295255,25.351331325987598,0.08031471287992915
53,303493,2020-06-23,22:00:00.000,1,0,31,5487,Antoine Griezmann,109.1,28.4,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.20364721,"[111.8, 30.7, 1.3]",Half Volley,Saved,Open Play,Left Foot,False,0.3520549197895083,15.917600321656533,0.09222651486664611
64,303493,2020-06-23,22:00:00.000,1,0,31,30756,Anssumane Fati,112.3,39.9,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.11448588,"[120.0, 44.0, 3.7]",Normal,Off T,Open Play,Head,False,0.958111927307528,7.700649323271385,0.329000138777434
70,303493,2020-06-23,22:00:00.000,1,0,31,5470,Ivan Rakitić,109.4,47.1,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.3264741,"[120.0, 36.8, 1.4]",Normal,Goal,Open Play,Right Foot,True,0.5239170773959079,12.758134659894443,0.13700505446177982
73,303493,2020-06-23,22:00:00.000,1,0,31,5246,Luis Alberto Suárez Díaz,105.9,28.8,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.07318225,"[108.5, 31.2]",Normal,Blocked,Open Play,Right Foot,False,0.3508012198239343,18.006943105369103,0.09195427508848919
79,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,103.9,47.3,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.08830808,"[120.0, 32.6, 0.4]",Normal,Off T,Open Play,Left Foot,False,0.4098066498340142,17.67766952966368,0.10557534209233481
86,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,89.7,40.4,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.030509958,"[98.8, 40.5]",Normal,Blocked,Free Kick,Left Foot,False,0.2624640284594646,30.302640149003516,0.07450720691769207
88,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,97.2,39.9,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.04214437,"[103.0, 37.5]",Normal,Blocked,Open Play,Left Foot,False,0.3473360441498123,22.800219297190978,0.09120556900722769
88,303493,2020-06-23,22:00:00.000,1,0,31,5213,Gerard Piqué Bernabéu,109.9,45.1,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.023490041000000003,"[120.0, 47.5, 1.0]",Normal,Off T,Open Play,Head,False,0.6248785370332611,11.314592347937237,0.17105390636595674
91,303493,2020-06-23,22:00:00.000,1,0,31,6397,Unai Núñez Gestoso,108.4,41.1,215,Athletic Bilbao,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.04819433,"[120.0, 42.4, 4.9]",Normal,Off T,Open Play,Head,False,0.6591966038855387,11.65203844827161,0.18406491067246786
93,303493,2020-06-23,22:00:00.000,1,0,31,8206,Arturo Erasmo Vidal Pardo,108.9,49.9,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.08499958,"[117.2, 42.0, 1.2]",Volley,Saved,Open Play,Right Foot,False,0.40837985745026373,14.873466307488643,0.1052259335177233
93,303493,2020-06-23,22:00:00.000,1,0,31,30756,Anssumane Fati,115.7,42.6,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.31565499999999996,"[120.0, 44.3, 0.4]",Half Volley,Post,Open Play,Right Foot,False,1.3081143720416917,5.024937810560444,0.5489197617896093
95,303493,2020-06-23,22:00:00.000,1,0,31,5503,Lionel Andrés Messi Cuccittini,98.5,52.8,217,Barcelona,11,La Liga,42,2019/2020,217,Barcelona,215,Athletic Bilbao,Regular Season,Camp Nou,0.07156002,"[104.5, 50.3]",Normal,Blocked,Free Kick,Left Foot,False,0.27479343343635143,25.02179050347916,0.07674559334021264
5,303516,2020-06-27,17:00:00.000,2,2,32,5213,Gerard Piqué Bernabéu,118.3,44.1,217,Barcelona,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.36114199999999996,"[120.0, 42.6, 2.8]",Normal,Post,Open Play,Head,False,1.3051665550994298,4.438468204234432,0.5470233831634846
6,303516,2020-06-27,17:00:00.000,2,2,32,5194,Fyodor Smolov,108.8,26.1,209,Celta Vigo,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.044782687,"[111.2, 32.4]",Normal,Blocked,Open Play,Right Foot,False,0.2878304334129712,17.85077029150283,0.07917936976042361
9,303516,2020-06-27,17:00:00.000,2,2,32,5503,Lionel Andrés Messi Cuccittini,96.2,55.6,217,Barcelona,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.021516483000000003,"[107.1, 47.0]",Normal,Blocked,Open Play,Left Foot,False,0.23541156734029353,28.456985082752528,0.0698048781155099
9,303516,2020-06-27,17:00:00.000,2,2,32,24841,Ricard Puig Martí,98.7,44.1,217,Barcelona,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.06922821,"[120.0, 25.1, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.3586983323077357,21.69101196348386,0.09368124141782738
13,303516,2020-06-27,17:00:00.000,2,2,32,5503,Lionel Andrés Messi Cuccittini,95.0,36.6,217,Barcelona,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.032828417,"[102.9, 37.4]",Normal,Blocked,Open Play,Left Foot,False,0.3117784353100896,25.230140705116963,0.0838345071947708
15,303516,2020-06-27,17:00:00.000,2,2,32,5217,Iago Aspas Juncal,110.6,50.5,209,Celta Vigo,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.036363706,"[116.6, 43.8, 1.1]",Normal,Saved,Open Play,Head,False,0.39064284877483146,14.092906016858274,0.10096685697426024
19,303516,2020-06-27,17:00:00.000,2,2,32,5246,Luis Alberto Suárez Díaz,116.2,44.4,217,Barcelona,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.20441681,"[120.0, 43.1, 1.9]",Normal,Goal,Open Play,Head,True,1.041087225145321,5.81377674149945,0.3781967078033443
21,303516,2020-06-27,17:00:00.000,2,2,32,5194,Fyodor Smolov,102.5,32.1,209,Celta Vigo,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.097629875,"[105.3, 33.4]",Normal,Blocked,Open Play,Right Foot,False,0.37790275161498055,19.20052082626927,0.09800275676505846
21,303516,2020-06-27,17:00:00.000,2,2,32,5217,Iago Aspas Juncal,112.8,50.8,209,Celta Vigo,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.21783188,"[113.3, 49.8]",Normal,Blocked,Open Play,Right Foot,False,0.3611833494126724,12.97998459167036,0.09423065978336848
23,303516,2020-06-27,17:00:00.000,2,2,32,6799,Brais Méndez Portela,112.1,32.4,209,Celta Vigo,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.28935167,"[114.6, 35.1, 1.3]",Normal,Saved to Post,Open Play,Left Foot,False,0.5453318402346358,10.962207806824322,0.1437147510007194
32,303516,2020-06-27,17:00:00.000,2,2,32,8206,Arturo Erasmo Vidal Pardo,98.9,48.9,217,Barcelona,11,La Liga,42,2019/2020,209,Celta Vigo,217,Barcelona,Regular Season,Abanca-Balaídos,0.06628606000000001,"[120.0, 28.6, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.3205581532758784,22.900218339570472,0.08560258178800312
